season,competition,category,table_type,source_file,saved_at,team_fbref,team,team_fbref_id,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,pens_made,pens_att,team_href
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Leicester City,Leicester,a2d435b3,32,38.0,77,639,205,32.1,16.82,5.39,0.12,0.38,3,4,https://fbref.com/en/squads/a2d435b3/2024-2025/Leicester-City-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Liverpool,Liverpool,822bd0ba,24,38.0,39,385,136,35.3,10.13,3.58,0.10,0.29,1,2,https://fbref.com/en/squads/822bd0ba/2024-2025/Liverpool-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Manchester City,Man City,b8fd03ef,30,38.0,42,351,124,35.3,9.24,3.26,0.12,0.34,4,4,https://fbref.com/en/squads/b8fd03ef/2024-2025/Manchester-City-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Manchester Utd,Man Utd,19538871,31,38.0,52,411,145,35.3,10.82,3.82,0.13,0.36,3,4,https://fbref.com/en/squads/19538871/2024-2025/Manchester-United-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Newcastle,Newcastle,b2b47a98,24,38.0,45,471,159,33.8,12.39,4.18,0.10,0.28,1,2,https://fbref.com/en/squads/b2b47a98/2024-2025/Newcastle-United-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Nottingham,Nott'm Forest,e4a775cb,23,38.0,46,528,162,30.7,13.89,4.26,0.09,0.28,3,3,https://fbref.com/en/squads/e4a775cb/2024-2025/Nottingham-Forest-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Southampton,Southampton,33c895d4,36,38.0,86,672,236,35.1,17.68,6.21,0.13,0.36,7,9,https://fbref.com/en/squads/33c895d4/2024-2025/Southampton-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Tottenham,Spurs,361ca564,31,38.0,61,519,177,34.1,13.66,4.66,0.12,0.34,3,3,https://fbref.com/en/squads/361ca564/2024-2025/Tottenham-Hotspur-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,West Ham,West Ham,7c21e445,27,38.0,59,580,183,31.6,15.26,4.82,0.10,0.32,3,3,https://fbref.com/en/squads/7c21e445/2024-2025/West-Ham-United-Stats
2024-2025,Premier League,shooting,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Wolves,Wolves,8cec06e1,32,38.0,66,464,159,34.3,12.21,4.18,0.14,0.42,7,9,https://fbref.com/en/squads/8cec06e1/2024-2025/Wolverhampton-Wanderers-Stats
