season,competition,category,table_type,source_file,saved_at,team_fbref,team,team_fbref_id,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,team_href
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Leicester City,Leicester,a2d435b3,3,38,38,"3,420",38.0,33,0.87,108,74,69.4,25,7,6,17,44.7,3,2,1,0,33.3,https://fbref.com/en/squads/a2d435b3/2024-2025/Leicester-City-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Liverpool,Liverpool,822bd0ba,3,38,38,"3,420",38.0,86,2.26,224,139,61.6,4,9,25,1,2.6,9,9,0,0,0.0,https://fbref.com/en/squads/822bd0ba/2024-2025/Liverpool-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Manchester City,Man City,b8fd03ef,2,38,38,"3,420",38.0,72,1.89,212,140,66.0,9,8,21,6,15.8,4,3,1,0,25.0,https://fbref.com/en/squads/b8fd03ef/2024-2025/Manchester-City-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Manchester Utd,Man Utd,19538871,2,38,38,"3,420",38.0,44,1.16,172,130,74.4,18,9,11,15,39.5,4,4,0,0,0.0,https://fbref.com/en/squads/19538871/2024-2025/Manchester-United-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Newcastle,Newcastle,b2b47a98,2,38,38,"3,420",38.0,68,1.79,169,102,59.8,12,6,20,7,18.4,6,5,1,0,16.7,https://fbref.com/en/squads/b2b47a98/2024-2025/Newcastle-United-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Nottingham,Nott'm Forest,e4a775cb,1,38,38,"3,420",38.0,58,1.53,165,108,64.8,11,8,19,8,21.1,3,3,0,0,0.0,https://fbref.com/en/squads/e4a775cb/2024-2025/Nottingham-Forest-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Southampton,Southampton,33c895d4,3,38,38,"3,420",38.0,26,0.68,108,81,75.9,30,6,2,16,42.1,2,0,2,0,100.0,https://fbref.com/en/squads/33c895d4/2024-2025/Southampton-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Tottenham,Spurs,361ca564,4,38,38,"3,420",38.0,64,1.68,181,119,64.6,22,5,11,9,23.7,4,3,1,0,25.0,https://fbref.com/en/squads/361ca564/2024-2025/Tottenham-Hotspur-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,West Ham,West Ham,7c21e445,2,38,38,"3,420",38.0,46,1.21,143,97,67.8,17,10,11,8,21.1,3,3,0,0,0.0,https://fbref.com/en/squads/7c21e445/2024-2025/West-Ham-United-Stats
2024-2025,Premier League,keeper,squad_against,2024-2025 Premier League Stats _ FBref.com.html,2026-09-20T20:38:52.328259+00:00,Wolves,Wolves,8cec06e1,4,38,38,"3,420",38.0,54,1.42,155,102,65.2,20,6,12,7,18.4,0,0,0,0,,https://fbref.com/en/squads/8cec06e1/2024-2025/Wolverhampton-Wanderers-Stats
